Dish ID,Ingredient Name,Mass (g),Carbs (g),Glycemic Index,Glycemic Load
dish_1560456326,wheat berry,9.217134,1.760472594,30,0.528
dish_1560456326,squash,4.608567,0.156691278,15,0.024
dish_1560456326,lettuce,2.470588,0.071647052,15,0.011
dish_1560456326,mixed greens,4.941176,0.261882328,15,0.039
dish_1560456326,carrot,1.976471,0.1976471,30,0.059
dish_1560456326,spinach (raw),2.304284,0.082954224,15,0.012
dish_1558029518,yam,111,32.634,70,22.844
dish_1564518542,onions,3.311954,0.29807586,15,0.045
dish_1564518542,spinach (cooked),1.057692,0.04230768,15,0.006
dish_1564518542,carrot,45.348122,4.5348122,30,1.360
dish_1564518542,mixed greens,24.839651,1.316501503,15,0.197
dish_1564518542,lettuce,16.559767,0.480233243,15,0.072
dish_1564518542,cherry tomatoes,6.623907,0.258332373,30,0.077
dish_1564518542,mushroom,2.115385,0.069807705,15,0.010
dish_1564518542,chicken thighs,42.307693,0,0,0.000
dish_1564518542,eggplant,2.115385,0.124807715,20,0.025
dish_1564518542,cucumbers,8.279883,0.16559766,15,0.025
dish_1564518542,cheese pizza,62,20.77,80,16.616
dish_1564518542,quinoa,4.230769,0.88846149,35,0.311
dish_1564518542,squash,2.115385,0.07192309,15,0.011
dish_1566931179,mixed greens,42.595673,2.257570669,15,0.339
dish_1566931179,artichokes,6.815308,0.74968388,20,0.150
dish_1566931179,beets,3.407654,0.3407654,64,0.218
dish_1566931179,avocado,57,5.13,10,0.513
dish_1566931179,cauliflower,142,7.1,15,1.065
dish_1566934401,white beans,42.493595,10.66589235,33,3.520
dish_1566934401,onions,10.623399,0.95610591,15,0.143
dish_1566934401,bell peppers,4.24936,0.3824424,15,0.057
dish_1566934401,fish,212.467972,0,0,0.000
dish_1566934401,artichokes,10.623399,1.16857389,20,0.234
dish_1566934401,cheese pizza,33,11.055,80,8.844
dish_1566934401,arugula,6.374039,0.235839443,15,0.035
dish_1566934401,snow peas,8.498719,1.18982066,25,0.297
dish_1559233756,strawberries,51,4.08,25,1.020
dish_1559233756,bacon,12,0.168,0,0.000
dish_1559233756,sweet potato,110,19.8,70,13.860
dish_1559233756,pineapple,49,6.37,66,4.204
dish_1565118999,bell peppers,12.255319,1.10297871,15,0.165
dish_1565118999,onions,12.255319,1.10297871,15,0.165
dish_1565118999,cucumbers,61.276596,1.22553192,15,0.184
dish_1565118999,lettuce,122.553192,3.554042568,15,0.533
dish_1565118999,feta cheese,12.255319,0.514723398,0,0.000
dish_1565118999,olives,12.255319,0.772085097,15,0.116
dish_1565118999,cherry tomatoes,30.638298,1.194893622,30,0.358
dish_1566419603,caesar salad,74,3.182,0,0.000
dish_1566419603,roasted potatoes,42,7.56,59,4.460
dish_1566419603,green beans,32.174999,2.25224993,30,0.676
dish_1566419603,cheese pizza,103,34.505,80,27.604
dish_1558109864,almonds,37,8.399,15,1.260
dish_1566413469,chicken,103,0,0,0.000
dish_1566413469,avocado,49,4.41,10,0.441
dish_1566413469,olives,80,5.04,15,0.756
dish_1566413469,parmesan cheese,19,0.798,0,0.000
dish_1566413469,spinach (raw),61,2.196,15,0.329
dish_1566413469,broccoli,67,4.69,15,0.704
dish_1558029230,potatoes,115,19.55,70,13.685
dish_1558031394,cantaloupe,93,7.44,65,4.836
dish_1558031394,potatoes,74,12.58,70,8.806
dish_1558031394,yam,110,32.34,70,22.638
dish_1567021864,fish,106.619904,0,0,0.000
dish_1567021864,blueberries,3.665411,0.527819184,25,0.132
dish_1567021864,kale,5.330996,0.47978964,15,0.072
dish_1567021864,walnuts,1.832705,0.254745995,15,0.038
dish_1567021864,cherry tomatoes,4.264796,0.166327044,30,0.050
dish_1567021864,wheat berry,21.323982,4.072880562,30,1.222
dish_1567021864,chard,13.428323,0.496847951,15,0.075
dish_1567021864,pizza,34,11.22,80,8.976
dish_1567021864,arugula,51.31575,1.89868275,15,0.285
dish_1558637423,corn on the cob,111,24.42,48,11.722
dish_1558637423,grapes,16,2.88,56,1.613
dish_1558637423,apple,154,21.56,36,7.762
dish_1558637423,almonds,128,29.056,15,4.358
dish_1565117962,chicken breast,133,0,0,0.000
dish_1565117962,bell peppers,69,6.21,15,0.932
dish_1565117962,tuna,102,0,0,0.000
dish_1566934487,fish,212.467972,0,0,0.000
dish_1566934487,white beans,42.493595,10.66589235,33,3.520
dish_1566934487,cauliflower,34,1.7,15,0.255
dish_1566934487,bell peppers,4.24936,0.3824424,15,0.057
dish_1566934487,cookies,17,11.05,70,7.735
dish_1566934487,arugula,6.374039,0.235839443,15,0.035
dish_1566934487,snow peas,8.498719,1.18982066,25,0.297
dish_1566934487,onions,10.623399,0.95610591,15,0.143
dish_1566934487,artichokes,10.623399,1.16857389,20,0.234
dish_1566934487,cheese pizza,33,11.055,80,8.844
dish_1558629517,cauliflower,64,3.2,15,0.480
dish_1558629517,tomatoes,64,4.352,30,1.306
dish_1558629517,almonds,39,8.853,15,1.328
dish_1564689219,cherry tomatoes,5.970846,0.232862994,30,0.070
dish_1564689219,spinach (raw),35.598705,1.28155338,15,0.192
dish_1564689219,almonds,1.423948,0.323236196,15,0.048
dish_1564689219,carrot,2.847897,0.2847897,30,0.085
dish_1564689219,mixed greens,22.390671,1.186705563,15,0.178
dish_1564689219,chickpeas,20.852129,5.63007483,10,0.563
dish_1564689219,arugula,52.130325,1.928822025,15,0.289
dish_1564689219,lentils,135,27,27,7.290
dish_1564689219,blueberries,7.119741,1.025242704,25,0.256
dish_1564689219,tofu,116,2.204,15,0.331
dish_1564689219,onions,2.985423,0.26868807,15,0.040
dish_1564689219,cucumbers,7.463557,0.14927114,15,0.022
dish_1564689219,pears,10.426064,1.584761728,30,0.475
dish_1564689219,lettuce,14.927114,0.432886306,15,0.065
dish_1558029842,cantaloupe,67,5.36,65,3.484
dish_1566332154,spinach (raw),65,2.34,15,0.351
dish_1566332154,cucumbers,98,1.96,15,0.294
dish_1566332154,olives,112,7.056,15,1.058
dish_1566332154,chicken,150,0,0,0.000
dish_1567537252,white rice,18.998716,5.31964048,70,3.724
dish_1567537252,kale,4.749679,0.42747111,15,0.064
dish_1567537252,beef,142.490372,0,0,0.000
dish_1567537252,onions,1.899872,0.17098848,15,0.026
dish_1567537252,carrot,64.078865,6.4078865,30,1.922
dish_1567537252,broccoli,61.206676,4.28446732,15,0.643
dish_1567537252,green onions,0.949936,0.06649552,15,0.010
dish_1564590254,pineapple,56,7.28,66,4.805
dish_1564590254,watermelon,84,6.384,75,4.788
dish_1564590254,berries,93,13.02,35,4.557
dish_1564590254,cantaloupe,78,6.24,65,4.056
dish_1564590254,sweet potato,118.048782,21.24878076,70,14.874
dish_1565711183,blackberries,4.967742,0.457032264,25,0.114
dish_1565711183,bacon,33,0.462,0,0.000
dish_1565711183,granola,12.419354,8.035322038,56,4.500
dish_1565711183,mixed greens,49.677418,2.632903154,15,0.395
dish_1565711183,raspberries,4.967742,0.59612904,25,0.149
dish_1565711183,brussels sprouts,74.784752,6.73062768,15,1.010
dish_1567629106,caesar salad,121,5.203,0,0.000
dish_1567629106,cheese pizza,90,30.15,80,24.120
dish_1565810237,tofu,124,2.356,15,0.353
dish_1565810237,cabbage,11.498356,0.367947392,15,0.055
dish_1565810237,tomatoes,7.833255,0.53266134,30,0.160
dish_1565810237,bell peppers,2.299671,0.20697039,15,0.031
dish_1565810237,lettuce,3.411765,0.098941185,15,0.015
dish_1565810237,carrot,2.729412,0.2729412,30,0.082
dish_1565810237,mixed greens,6.823529,0.361647037,15,0.054
dish_1565810237,hominy,7.833255,1.120155465,40,0.448
dish_1565810237,arugula,10.235294,0.378705878,15,0.057
dish_1565810237,jalapenos,0.287459,0.018684835,32,0.006
dish_1565810237,chicken thighs,114.983559,0,0,0.000
dish_1558636980,apple,117,16.38,36,5.897
dish_1558636980,grapes,88,15.84,56,8.870
dish_1558636980,carrot,95,9.5,30,2.850
dish_1558636980,cherry tomatoes,89,3.471,30,1.041
dish_1558636980,almonds,8,1.816,15,0.272
dish_1564083480,grilled chicken,96,0.096,0,0.000
dish_1564083480,olives,37,2.331,15,0.350
dish_1560441311,bacon,26,0.364,0,0.000
dish_1560441311,quinoa,21,4.41,35,1.543
dish_1560441311,potatoes,29,4.93,70,3.451
dish_1567526845,watermelon,100,7.6,75,5.700
dish_1567526845,yam,50,14.7,70,10.290
dish_1567526845,sweet potato,50,9,70,6.300
dish_1567526845,berries,70,9.8,35,3.430
dish_1558114284,grapes,83,14.94,56,8.366
dish_1558114284,cantaloupe,90,7.2,65,4.680
dish_1567785709,radishes,8.145454,0.276945436,15,0.042
dish_1567785709,berries,54,7.56,35,2.646
dish_1567785709,cucumbers,10.181818,0.20363636,15,0.031
dish_1567785709,pineapple,42,5.46,66,3.604
dish_1567785709,bell peppers,10.181818,0.91636362,15,0.137
dish_1559674866,honeydew melons,177,15.93,65,10.355
dish_1559674866,grapes,26,4.68,56,2.621
dish_1559674866,caesar salad,100,4.3,0,0.000
dish_1566502033,corn on the cob,69,15.18,48,7.286
dish_1558722103,cherry tomatoes,62,2.418,30,0.725
dish_1558722103,cauliflower,53,2.65,15,0.398
dish_1558722103,apple,143,20.02,36,7.207
dish_1558722103,cantaloupe,79,6.32,65,4.108
dish_1558722103,almonds,31,7.037,15,1.056
dish_1560270537,pineapple,48,6.24,66,4.118
dish_1558633221,corn on the cob,19,4.18,48,2.006
dish_1558633221,cherry tomatoes,89,3.471,30,1.041
dish_1558633221,apple,155,21.7,36,7.812
dish_1558633221,cauliflower,101,5.05,15,0.758
dish_1558633221,carrot,85,8.5,30,2.550
dish_1565378770,pork,53.460621,0,0,0.000
dish_1565378770,wheat berry,78.640778,15.0203886,30,4.506
dish_1565378770,carrot,124.214417,12.4214417,30,3.726
dish_1565378770,white rice,7.637231,2.13842468,70,1.497
dish_1559678651,jalapenos,0.983859,0.063950835,32,0.020
dish_1559678651,fish,49.192928,0,0,0.000
dish_1559678651,bell peppers,1.475788,0.13282092,15,0.020
dish_1559678651,white rice,9.838586,2.75480408,70,1.928
dish_1559678651,kale,2.459646,0.22136814,15,0.033
dish_1559678651,onions,1.475788,0.13282092,15,0.020
dish_1559678651,caesar salad,42,1.806,0,0.000
dish_1564516454,snow peas,3.470538,0.48587532,25,0.121
dish_1564516454,fish,86.763451,0,0,0.000
dish_1564516454,chicken breast,80,0,0,0.000
dish_1564516454,white beans,17.35269,4.35552519,33,1.437
dish_1564516454,arugula,2.602903,0.096307411,15,0.014
dish_1564516454,onions,4.338172,0.39043548,15,0.059
dish_1564516454,artichokes,4.338172,0.47719892,20,0.095
dish_1564516454,bell peppers,1.735269,0.15617421,15,0.023
dish_1564516454,cherry tomatoes,32,1.248,30,0.374
dish_1564516454,olives,27,1.701,15,0.255
dish_1558724658,brussels sprouts,118,10.62,15,1.593
dish_1558724658,honeydew melons,152,13.68,65,8.892
dish_1558724658,broccoli,94,6.58,15,0.987
dish_1558629715,apple,142,19.88,36,7.157
dish_1558629715,cauliflower,90,4.5,15,0.675
dish_1558629715,mixed greens,15,0.795,15,0.119
dish_1566936266,spinach (cooked),2.807693,0.11230772,15,0.017
dish_1566936266,chicken thighs,112.307693,0,0,0.000
dish_1566936266,squash,5.615385,0.19092309,15,0.029
dish_1566936266,eggplant,5.615385,0.331307715,20,0.066
dish_1566936266,quinoa,11.23077,2.3584617,35,0.825
dish_1566936266,mushroom,5.615385,0.185307705,15,0.028
dish_1566502315,white rice,12.983294,3.63532232,70,2.545
dish_1566502315,pork,90.883057,0,0,0.000
dish_1566502315,chard,2.413452,0.089297724,15,0.013
dish_1566502315,brown rice,9.653809,2.22037607,50,1.110
dish_1566502315,caesar salad,237,10.191,0,0.000
dish_1566502315,carrot,9.653809,0.9653809,30,0.290
dish_1566502315,chicken,96.538086,0,0,0.000
dish_1567612986,sweet potato,151.219513,27.21951234,70,19.054
dish_1558376483,cantaloupe,39,3.12,65,2.028
dish_1558376483,almonds,52,11.804,15,1.771
dish_1558376483,grapes,71,12.78,56,7.157
dish_1558376483,sausage,108,4.536,0,0.000
dish_1566330428,beef,96.213806,0,0,0.000
dish_1566330428,millet,12.828508,3.040356396,70,2.128
dish_1566330428,cauliflower,102,5.1,15,0.765
dish_1566330428,spinach (cooked),3.207127,0.12828508,15,0.019
dish_1566330428,onions,3.207127,0.28864143,15,0.043
dish_1561393649,berries,108,15.12,35,5.292
dish_1561393649,pineapple,75,9.75,66,6.435
dish_1561393649,cottage cheese,176,5.984,0,0.000
dish_1565020822,sweet potato,91.707321,16.50731778,70,11.555
dish_1565020822,bacon,8,0.112,0,0.000
dish_1559238566,berries,109,15.26,35,5.341
dish_1565987081,spinach (raw),64,2.304,15,0.346
dish_1565987081,chicken,149,0,0,0.000
dish_1565987081,cucumbers,75,1.5,15,0.225
dish_1567007783,cantaloupe,42,3.36,65,2.184
dish_1567007783,berries,45,6.3,35,2.205
dish_1567007783,raspberries,19,2.28,25,0.570
dish_1560456348,zucchini,4.608567,0.124431309,15,0.019
dish_1560456348,spinach (raw),2.304284,0.082954224,15,0.012
dish_1560456348,mixed greens,4.941176,0.261882328,15,0.039
dish_1560456348,carrot,1.976471,0.1976471,30,0.059
dish_1560456348,green beans,11,0.77,30,0.231
dish_1560456348,arugula,7.411765,0.274235305,15,0.041
dish_1560456348,wheat berry,9.217134,1.760472594,30,0.528
dish_1560456348,squash,4.608567,0.156691278,15,0.024
dish_1560456348,chicken,92.171349,0,0,0.000
dish_1560456348,lettuce,2.470588,0.071647052,15,0.011
dish_1559060106,bacon,20,0.28,0,0.000
dish_1559060106,sweet potato,94,16.92,70,11.844
dish_1559060106,strawberries,81,6.48,25,1.620
dish_1566849987,olives,67,4.221,15,0.633
dish_1566849987,carrot,86,8.6,30,2.580
dish_1566849987,chicken,252,0,0,0.000
dish_1566849987,cherry tomatoes,87,3.393,30,1.018
dish_1566849987,onions,48,4.32,15,0.648
dish_1558028772,honeydew melons,66,5.94,65,3.861
dish_1558028772,cantaloupe,61,4.88,65,3.172
dish_1566835641,sweet potato,64.390244,11.59024392,70,8.113
dish_1559589942,mushroom,54,1.782,15,0.267
dish_1559589942,asparagus,22,0.858,15,0.129
dish_1559589942,pizza,103,33.99,80,27.192
dish_1565640894,mixed greens,54,2.862,15,0.429
dish_1565640894,chicken,137,0,0,0.000
dish_1565640894,cucumbers,95,1.9,15,0.285
dish_1565640894,olives,77,4.851,15,0.728
dish_1565640894,black beans,43,10.191,30,3.057
dish_1565640894,parmesan cheese,16,0.672,0,0.000
dish_1564773942,salmon,64.615387,0,0,0.000
dish_1564773942,cherry tomatoes,59.23077,2.31000003,30,0.693
dish_1564773942,chicken breast,106,0,0,0.000
dish_1564773942,broccoli,58,4.06,15,0.609
dish_1564773942,pineapple,117,15.21,66,10.039
dish_1564773942,pickles,0.646154,0.014861542,15,0.002
dish_1564773942,arugula,3.230769,0.119538453,15,0.018
dish_1564773942,lentils,12.923077,2.5846154,27,0.698
dish_1564773942,kale,3.230769,0.29076921,15,0.044
dish_1560961107,bagels,56.799999,27.83199951,69,19.204
dish_1560961107,cream cheese,14.2,0.781,0,0.000
dish_1560961107,berries,148,20.72,35,7.252
dish_1560961107,sweet potato,101,18.18,70,12.726
dish_1565799597,watermelon,61,4.636,75,3.477
dish_1565799597,sweet potato,76.097565,13.6975617,70,9.588
dish_1558372771,grapes,83,14.94,56,8.366
dish_1558372771,sausage,43,1.806,0,0.000
dish_1558372771,almonds,42,9.534,15,1.430
dish_1565987116,chicken,149,0,0,0.000
dish_1565987116,olives,109,6.867,15,1.030
dish_1565987116,spinach (raw),64,2.304,15,0.346
dish_1565987116,cucumbers,75,1.5,15,0.225
dish_1566416455,wheat berry,10.050306,1.919608446,30,0.576
dish_1566416455,chard,3.261324,0.120668988,15,0.018
dish_1566416455,eggplant,98.039215,5.784313685,20,1.157
dish_1566416455,green beans,83.849998,5.86949986,30,1.761
dish_1566416455,chicken,28.029198,0,0,0.000
dish_1566416455,arugula,0.70073,0.02592701,15,0.004
dish_1566416455,mushroom,1.40146,0.04624818,15,0.007
dish_1566416455,fish,36.236935,0,0,0.000
dish_1566416455,cherry tomatoes,1.449477,0.056529603,30,0.017
dish_1566416455,cream,1.121168,0.030271536,30,0.009
dish_1566416455,roasted potatoes,129,23.22,59,13.700
dish_1558628760,berries,56,7.84,35,2.744
dish_1558628760,yam,64.5,18.963,70,13.274
dish_1558628760,sweet potato,64.5,11.61,70,8.127
dish_1558628760,bacon,13,0.182,0,0.000
dish_1561574623,arugula,1.012165,0.037450105,15,0.006
dish_1561574623,eggplant,98.039215,5.784313685,20,1.157
dish_1561574623,cream,1.619465,0.043725555,30,0.013
dish_1561574623,chicken,40.486618,0,0,0.000
dish_1561574623,wheat berry,4.048662,0.773294442,30,0.232
dish_1561574623,mushroom,2.024331,0.066802923,15,0.010
dish_1565021675,sweet potato,99.512199,17.91219582,70,12.539
dish_1565021675,honeydew melons,75,6.75,65,4.388
dish_1566587182,millet,20.801426,4.929937962,70,3.451
dish_1566587182,avocado,88,7.92,10,0.792
dish_1566587182,spinach (raw),4.160285,0.14977026,15,0.022
dish_1566587182,onions,4.160285,0.37442565,15,0.056
dish_1566587182,bell peppers,10.400713,0.93606417,15,0.140
dish_1566587182,cherry tomatoes,8.084805,0.315307395,30,0.095
dish_1566587182,chicken,83.205704,0,0,0.000
dish_1566587182,jalapenos,4.160285,0.270418525,32,0.087
dish_1566587182,celery root,8.084805,0.74380206,15,0.112
dish_1566587182,mixed greens,101.060074,5.356183922,15,0.803
dish_1566587182,tomatoes,10.400713,0.707248484,30,0.212
dish_1560802853,parmesan cheese,1.211499,0.050882958,0,0.000
dish_1560802853,spinach (raw),1.211499,0.043613964,15,0.007
dish_1560802853,squash,34.525276,1.173859384,15,0.176
dish_1560802853,white rice,19,5.32,70,3.724
dish_1560802853,chicken breast,48.459957,0,0,0.000
dish_1560802853,cherry tomatoes,2.422998,0.094496922,30,0.028
dish_1560802853,wheat berry,4.845996,0.925585236,30,0.278
dish_1560802853,kale,2.191781,0.19726029,15,0.030
dish_1560802853,bulgur,0.547945,0.4164382,55,0.229
dish_1560802853,chickpeas,1.09589,0.2958903,10,0.030
dish_1558382263,olives,68,4.284,15,0.643
dish_1558382263,chicken,69,0,0,0.000
dish_1558382263,avocado,59,5.31,10,0.531
dish_1558382263,spinach (raw),60,2.16,15,0.324
dish_1558382263,tomatoes,65,4.42,30,1.326
dish_1558382263,broccoli,51,3.57,15,0.536
dish_1558382263,green beans,53,3.71,30,1.113
dish_1558114484,bacon,28,0.392,0,0.000
dish_1565383062,olives,129,8.127,15,1.219
dish_1565383062,chicken,116,0,0,0.000
dish_1565383062,cucumbers,101,2.02,15,0.303
dish_1565383062,spinach (raw),57,2.052,15,0.308
dish_1558722968,cherry tomatoes,58,2.262,30,0.679
dish_1558722968,cauliflower,60,3,15,0.450
dish_1558722968,almonds,76,17.252,15,2.588
dish_1558722968,corn on the cob,90,19.8,48,9.504
dish_1561481673,honeydew melons,96,8.64,65,5.616
dish_1561481673,yam,87,25.578,70,17.905
dish_1561481673,bacon,37,0.518,0,0.000
dish_1561481673,scrambled eggs,104,1.664,0,0.000
dish_1558380181,almonds,36,8.172,15,1.226
dish_1558380181,grapes,134,24.12,56,13.507
dish_1564169644,cheese pizza,163,54.605,80,43.684
dish_1561492665,green onions,0.485323,0.03397261,15,0.005
dish_1561492665,caesar salad,31,1.333,0,0.000
dish_1561492665,onions,1.941292,0.17471628,15,0.026
dish_1561492665,country rice,9.706458,3.067240728,55,1.687
dish_1561492665,fish,48.532288,0,0,0.000
dish_1566849269,avocado,47,4.23,10,0.423
dish_1566849269,parmesan cheese,36,1.512,0,0.000
dish_1566849269,mixed greens,70,3.71,15,0.557
dish_1565194823,sweet potato,128.780487,23.18048766,70,16.226
dish_1565194823,carrot,57.178066,5.7178066,30,1.715
dish_1565194823,grapes,51,9.18,56,5.141
dish_1558026684,cantaloupe,71,5.68,65,3.692
dish_1564432165,mixed greens,13.644315,0.723148695,15,0.108
dish_1564432165,cherry tomatoes,3.638484,0.141900876,30,0.043
dish_1564432165,cucumbers,4.548105,0.0909621,15,0.014
dish_1564432165,pepperoni pizza,63,20.16,80,16.128
dish_1564432165,onions,1.819242,0.16373178,15,0.025
dish_1564432165,pineapple,58,7.54,66,4.976
dish_1564432165,lettuce,9.09621,0.26379009,15,0.040
dish_1567007814,pineapple,46,5.98,66,3.947
dish_1567007814,berries,45,6.3,35,2.205
dish_1567007814,raspberries,19,2.28,25,0.570
dish_1567007814,cantaloupe,42,3.36,65,2.184
dish_1565118782,kale,24.5,2.205,15,0.331
dish_1565118782,onions,10.044477,0.90400293,15,0.136
dish_1565118782,chard,24.5,0.9065,15,0.136
dish_1565118782,beef,151.956726,0,0,0.000
dish_1565118782,apple,12.448133,1.74273862,36,0.627
dish_1565118782,mixed greens,62.240665,3.298755245,15,0.495
dish_1565118782,spinach (cooked),5.065224,0.20260896,15,0.030
dish_1565118782,millet,30.219402,7.161998274,70,5.013
dish_1558718906,corn on the cob,107,23.54,48,11.299
dish_1558718906,cantaloupe,76,6.08,65,3.952
dish_1558718906,cauliflower,41,2.05,15,0.307
dish_1558718906,almonds,23,5.221,15,0.783
dish_1565022027,sweet potato,87.804878,15.80487804,70,11.063
dish_1560456370,green beans,11,0.77,30,0.231
dish_1560456370,zucchini,4.608567,0.124431309,15,0.019
dish_1560456370,carrot,1.976471,0.1976471,30,0.059
dish_1560456370,chicken,92.171349,0,0,0.000
dish_1560456370,spinach (raw),2.304284,0.082954224,15,0.012
dish_1560456370,white rice,37,10.36,70,7.252
dish_1560456370,squash,4.608567,0.156691278,15,0.024
dish_1560456370,lettuce,2.470588,0.071647052,15,0.011
dish_1560456370,mixed greens,4.941176,0.261882328,15,0.039
dish_1560456370,wheat berry,9.217134,1.760472594,30,0.528
dish_1560456370,arugula,7.411765,0.274235305,15,0.041
dish_1566851704,quinoa,40.894569,8.58785949,35,3.006
dish_1566851704,cabbage,5.048543,0.161553376,15,0.024
dish_1566851704,pork,37.864075,0,0,0.000
dish_1566851704,broccoli,25.365854,1.77560978,15,0.266
dish_1566851704,cheese pizza,85,28.475,80,22.780
dish_1566851704,wheat berry,5.048543,0.964271713,30,0.289
dish_1566851704,jalapenos,0.063107,0.004101955,32,0.001
dish_1566851704,arugula,4.089457,0.151309909,15,0.023
dish_1566851704,carrot,1.262136,0.1262136,30,0.038
dish_1566851704,caesar salad,137,5.891,0,0.000
dish_1566847043,carrot,4.07767,0.407767,30,0.122
dish_1566847043,cabbage,16.310678,0.521941696,15,0.078
dish_1566847043,squash,310.727478,10.56473425,15,1.585
dish_1566847043,jalapenos,0.203883,0.013252395,32,0.004
dish_1566847043,pork,122.330093,0,0,0.000
dish_1566847043,wheat berry,16.310678,3.115339498,30,0.935
dish_1565726915,arugula,36.963696,1.367656752,15,0.205
dish_1565726915,roasted potatoes,51,9.18,59,5.416
dish_1565726915,squash,77.928482,2.649568388,15,0.397
dish_1565726915,celery root,0.462046,0.042508232,15,0.006
dish_1565726915,onions,5.914192,0.53227728,15,0.080
dish_1565726915,broccoli,63.414635,4.43902445,15,0.666
dish_1565726915,cranberries,2.957096,0.35485152,45,0.160
dish_1564605328,lettuce,83.829788,2.431063852,15,0.365
dish_1564605328,bell peppers,8.382978,0.75446802,15,0.113
dish_1564605328,cherry tomatoes,20.957447,0.817340433,30,0.245
dish_1564605328,onions,8.382978,0.75446802,15,0.113
dish_1564605328,cucumbers,41.914894,0.83829788,15,0.126
dish_1564605328,feta cheese,8.382978,0.352085076,0,0.000
dish_1564605328,olives,8.382978,0.528127614,15,0.079
dish_1564605328,cheese pizza,152,50.92,80,40.736
dish_1567542986,broccoli,46.572529,3.26007703,15,0.489
dish_1567542986,cheese pizza,98,32.83,80,26.264
dish_1567542986,carrot,36.475662,3.6475662,30,1.094
dish_1567542986,onions,7.164348,0.64479132,15,0.097
dish_1567542986,pineapple,61.596577,8.00755501,66,5.285
dish_1567542986,beef,54.685497,0,0,0.000
dish_1567542986,kale,6.419427,0.57774843,15,0.087
dish_1567542986,caesar salad,144,6.192,0,0.000
dish_1567542986,chicken thighs,8.618582,0,0,0.000
dish_1567542986,white rice,25.677708,7.18975824,70,5.033
dish_1567542986,green onions,0.36457,0.0255199,15,0.004
dish_1560369273,brown rice,6.280566,1.44453018,50,0.722
dish_1560369273,onions,5.637841,0.50740569,15,0.076
dish_1560369273,fish,125.244614,0,0,0.000
dish_1560369273,cherry tomatoes,1.570142,0.061235538,30,0.018
dish_1560369273,pork,47.104248,0,0,0.000
dish_1560369273,country rice,25.048923,7.915459668,55,4.354
dish_1560369273,broccoli,1.570142,0.10990994,15,0.016
dish_1560369273,green onions,1.252446,0.08767122,15,0.013
dish_1566934085,cauliflower,66,3.3,15,0.495
dish_1558115169,bacon,28,0.392,0,0.000
dish_1565728591,onions,0.839962,0.07559658,15,0.011
dish_1565728591,wheat berry,5.132318,0.980272738,30,0.294
dish_1565728591,squash,97.657211,3.320345174,15,0.498
dish_1565728591,spinach (raw),1.283079,0.046190844,15,0.007
dish_1565728591,beef,25.198854,0,0,0.000
dish_1565728591,chicken,51.323174,0,0,0.000
dish_1565728591,cheese pizza,47,15.745,80,12.596
dish_1565728591,roasted potatoes,23,4.14,59,2.443
dish_1565728591,broccoli,58.536587,4.09756109,15,0.615
dish_1565728591,millet,3.359847,0.796283739,70,0.557
dish_1565728591,spinach (cooked),0.839962,0.03359848,15,0.005
dish_1558639195,grapes,28,5.04,56,2.822
dish_1558639195,carrot,54,5.4,30,1.620
dish_1558639195,corn on the cob,110,24.2,48,11.616
dish_1558639195,apple,154,21.56,36,7.762
dish_1566328988,beef,58.033726,0,0,0.000
dish_1566328988,jalapenos,4.0748,0.264862,32,0.085
dish_1566328988,bell peppers,10.186999,0.91682991,15,0.138
dish_1566328988,spinach (raw),4.0748,0.1466928,15,0.022
dish_1566328988,onions,6.009257,0.54083313,15,0.081
dish_1566328988,tomatoes,10.186999,0.692715932,30,0.208
dish_1566328988,fried rice,90,26.91,80,21.528
dish_1566328988,chicken,81.495995,0,0,0.000
dish_1566328988,cheese pizza,89,29.815,80,23.852
dish_1566328988,spinach (cooked),1.934458,0.07737832,15,0.012
dish_1566328988,millet,28.111828,6.662503236,70,4.664
dish_1567023161,chicken,50,0,0,0.000
dish_1567023161,kimchi,44,2.508,10,0.251
dish_1567023161,olives,40,2.52,15,0.378
dish_1558381840,chicken,69,0,0,0.000
dish_1558381708,green beans,53,3.71,30,1.113
dish_1560961202,scrambled eggs,104,1.664,0,0.000
dish_1560961202,broccoli,49,3.43,15,0.515
dish_1559845046,potatoes,86,14.62,70,10.234
dish_1559845046,mandarin oranges,53,6.89,47,3.238
dish_1559845046,broccoli,32,2.24,15,0.336
dish_1559845046,almonds,36,8.172,15,1.226
dish_1558114609,grapes,39,7.02,56,3.931
dish_1558114609,sausage,75,3.15,0,0.000
dish_1558114609,almonds,18,4.086,15,0.613
dish_1558114609,bacon,28,0.392,0,0.000
dish_1566415558,cherry tomatoes,2.536585,0.098926815,30,0.030
dish_1566415558,fish,63.414635,0,0,0.000
dish_1566415558,chard,5.707317,0.211170729,15,0.032
dish_1566415558,green beans,139.425003,9.75975021,30,2.928
dish_1566415558,wheat berry,12.682927,2.422439057,30,0.727
dish_1558629578,cauliflower,90,4.5,15,0.675
dish_1568314951,spinach (cooked),1.832644,0.07330576,15,0.011
dish_1568314951,onions,3.558845,0.32029605,15,0.048
dish_1568314951,avocado,90,8.1,10,0.810
dish_1568314951,spinach (raw),4.315503,0.155358108,15,0.023
dish_1568314951,jalapenos,0.863101,0.056101565,32,0.018
dish_1568314951,salmon,86.310066,0,0,0.000
dish_1568314951,tomatoes,44,2.992,30,0.898
dish_1568314951,brown rice,17.262012,3.97026276,50,1.985
